0
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,5c1bc5fb2e221602b1779b32,Zenit RK-4 tactical foregrip,Foregrip,0.127,4,0,-2,0,0,0,0,0,0,0,0,0,22823,9000,15000,9145,Skier,2,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



946
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,5c1bc7432e221602b412949d,Zenit RK-5 tactical foregrip,Foregrip,0.127,5,0,-2,0,0,0,0,0,0,0,0,0,22444,12000,13800,6912,Skier,3,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



947
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,5c1bc7752e221602b1779b34,Zenit RK-6 tactical foregrip,Foregrip,0.1,5,0,-1,0,0,0,0,0,0,0,0,0,8940,6666,8000,7263,Skier,1,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



948
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,64806bdd26c80811d408d37a,RTM Osovets P-2 tactical foregrip,Foregrip,0.127,1,0,-3,0,0,0,0,0,0,0,0,0,32634,13333,23719,14203,Skier,3,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



949
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,64807a29e5ffe165600abc97,RTM Osovets P-2 tactical foregrip (Khaki),Foregrip,0.127,1,0,-3,0,0,0,0,0,0,0,0,0,28532,10000,12000,13492,Skier,3,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



950
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,648067db042be0705c0b3009,RTM Pillau tactical foregrip (Sand),Foregrip,0.065,4,0,-1,0,0,0,0,0,0,0,0,0,12049,5000,8888,3824,Skier,2,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



951
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,65169d5b30425317755f8e25,RTM Pillau P-2 tactical foregrip (Red),Foregrip,0.067,6,0,-2,0,0,0,0,0,0,0,0,0,31334,16777,20000,0,,0,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



952
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,655df24fdf80b12750626d0a,Stark SE-5 Express Forward foregrip (FDE),Foregrip,0.09,8,0,-2,0,0,0,0,0,0,0,0,0,33827,22999,29999,16602,Mechanic,4,Gunsmith - Part 24,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



953
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
,,64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,Flashhider,0.108,-2,0,-7,5,0,0,0,0,0,0,0,0,24732,8000,15555,15862,Peacekeeper,4,,0,0,0
,,63d3ce281fe77d0f2801859e,AR-15 Ballistic Advantage Lo-Pro Gas Block,Gas block,0.053,1,0,-3,0,0,0,0,0,0,0,0,0,21403,12345,13999,7770,Skier,3,,0,0,0
,,5c9a25172e2216000f20314e,AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),Handguard,0.352,2,0,0,0,0,0,0,0,0,0,0,0,27670,10000,13988,14803,Peacekeeper,4,,0,0,0
,,55d4af3a4bdc2d972f8b456f,AR-15 Leapers UTG Low Profile A2 front sight,Ironsight,0.176,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,672,Mechanic,1,,0,0,0
,,638f2003bbd47aeb9e0ff637,AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),Handguard,0.15,5,0,-2,0,0,0,0,0,0,0,0,0,13921,10000,29999,6344,Peacekeeper,4,,0,0,0
,,655dccfdbdcc6b5df71382b6,Strike Industries Cobra Tactical foregrip (FDE),Foregrip,0.08,9,0,-1,0,0,0,0,0,0,0,0,0,23741,11111,19955,10693,Mechanic,3,,0,0,0
,,5a33ca0fc4a282000d72292f,AR-15 Colt A2 buffer tube,Stock,0.162,0,0,-1,0,0,0,0,0,0,0,0,0,15761,3333,9999,4410,Peacekeeper,2,,0,0,0
,,5c0faf68d174af02a96260b8,AR-15 ADAR 2-15 charging handle,Charging handle,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,694,Skier,1,,0,0,0



954
ParentName,ParentSlotName,ItemId,ItemName,CategoryName,Weight,ErgonomicsModifier,AccuracyModifier,RecoilModifier,Loudness,Velocity,Ergonomics,FireRate,RecoilVertical,RecoilHorizontal,CenterOfImpact,DeviationCurve,DeviationMax,Avg24hPrice,Low24hPrice,LastLowPrice,LowestTraderPriceRUB,LowestTraderPriceName,LowestTraderPriceMinLevel,LowestTraderPriceTaskUnlockName,LowestBarterPriceRUB,LowestBarterPriceName,LowestBarterPriceTradeDescription
,,5447a9cd4bdc2dbd208b4567,Colt M4A1 5.56x45 assault rifle,Assault rifle,0.38,48,0,0,0,0,48,800,119,342,0,0,0,148890,49999,78799,20605,Mechanic,2,,0,0,0
,,652911675ae2ae97b80fdf3c,AR-15 SIG M400 Reduced Angle Pistol Grip (Coyote Tan),Pistol grip,0.08,6,0,0,0,0,0,0,0,0,0,0,0,16222,20,99999,2917,Peacekeeper,4,,0,0,0
,,5c0e2f26d174af02a9625114,AR-15 ADAR 2-15 5.56x45 upper receiver,Receiver,0.27,4,0,0,0,0,0,0,0,0,0,0,0,3917,3917,3917,3818,Skier,1,,0,0,0
,,63d3d44a2a49307baf09386d,AR-15 Hanson Carbine 5.56x45 16 inch barrel,Barrel,0.78,-15,0,-5,0,-5.48,0,0,0,0,0,0,0,77211,36300,67777,36303,Skier,4,,0,0,0
